mmsi,eu_fishing,eu_label,eu_sublabel,eu_label2,eu_sublabel2,eu_length,eu_tonnage
235000573,Fishing vessel,Trawlers,Trawlers,,,14.96,35.57
238469840,Fishing vessel,Purse seines,Purse seines,,,28.94,163.0
224094570,Fishing vessel,Trawlers,Trawlers,,,22.05,95.25
250000885,Fishing vessel,Trawlers,Trawlers,,,16.92,27.0
220088000,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,20.8,119.4
237887000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,24.8,85.0
244810000,Fishing vessel,Fishing vessel,Fishing vessel,Trawlers,Trawlers,27.1,200.0
219661000,Fishing vessel,Set gear,Set gillnets,,,27.75,243.0
247052380,Fishing vessel,Trawlers,Trawlers,,,15.54,20.0
265606230,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,11.9,14.34
235004700,Fishing vessel,Trawlers,Trawlers,,,61.5,1632.0
244780967,Fishing vessel,Trawlers,Trawlers,,,22.17,36.0
263500335,Fishing vessel,Set gear,Set gillnets,,,15.15,26.9
235040079,Fishing vessel,Trawlers,Trawlers,Set gear,Pots and traps,13.91,22.77
265688640,Fishing vessel,Trawlers,Trawlers,,,11.8,14.49
224067640,Fishing vessel,Set gear,Set gillnets,,,15.82,22.0
224710000,Fishing vessel,Trawlers,Trawlers,,,64.7,1387.0
224133630,Fishing vessel,Trawlers,Trawlers,,,23.75,94.15
247120240,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,28.46,133.0
230996190,Fishing vessel,Trawlers,Trawlers,,,33.34,319.0
227808000,Fishing vessel,Set gear,Set gillnets,,,15.27,44.71
247145370,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,24.13,82.0
238757740,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,16.47,38.0
224040840,Fishing vessel,Set gear,Set longlines,Set gear,Pots and traps,30.5,155.0
224314000,Fishing vessel,Trawlers,Trawlers,,,51.0,836.0
247082560,Fishing vessel,Trawlers,Trawlers,,,27.2,120.0
235040556,Fishing vessel,Set gear,Set gillnets,,,14.98,26.65
219011032,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,15.65,30.9
205148000,Fishing vessel,Trawlers,Trawlers,,,23.82,104.0
247133570,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,19.5,55.0
247280790,Fishing vessel,Trawlers,Trawlers,,,16.62,25.0
224056170,Fishing vessel,Purse seines,Purse seines,,,34.8,179.0
247093050,Fishing vessel,Trawlers,Trawlers,,,19.07,51.0
247100110,Fishing vessel,Purse seines,Purse seines,,,46.81,240.0
247122220,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,26.07,91.0
275169000,Fishing vessel,Set gear,Set gillnets,,,27.1,85.0
224021730,Fishing vessel,Set gear,Set gillnets,,,17.5,59.24
265651880,Fishing vessel,Set gear,Set gillnets,Fishing vessel,Fishing vessel,8.4,3.29
238429040,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,16.72,29.0
247130410,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,19.6,38.0
224567000,Fishing vessel,Trawlers,Trawlers,,,55.62,1070.0
237048000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,25.8,78.0
239101000,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,23.55,78.0
247143470,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,21.39,62.0
244077000,Fishing vessel,Trawlers,Trawlers,,,41.38,221.0
247141040,Fishing vessel,Set gear,Set longlines,Fishing vessel,Fishing vessel,20.85,68.0
263412360,Fishing vessel,Set gear,Set gillnets,,,15.15,25.6
224099320,Fishing vessel,Set gear,Set longlines,Set gear,Pots and traps,34.2,175.0
224545000,Fishing vessel,Drifting longlines,Drifting longlines,,,36.5,448.92
227320060,Fishing vessel,Set gear,Set gillnets,,,11.97,23.44
266045000,Fishing vessel,Trawlers,Trawlers,,,23.7,149.0
244634000,Fishing vessel,Trawlers,Trawlers,,,22.37,77.0
227137400,Fishing vessel,Trawlers,Trawlers,,,20.0,75.25
235105723,Fishing vessel,Set gear,Pots and traps,Trawlers,Trawlers,9.98,8.96
235020797,Fishing vessel,Set gear,Pots and traps,,,13.95,22.74
240105000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,32.95,207.0
224013710,Fishing vessel,Trawlers,Trawlers,,,27.0,205.94
250000199,Fishing vessel,Trawlers,Trawlers,,,23.0,135.0
209499000,Fishing vessel,Trawlers,Trawlers,,,27.8,128.0
247086570,Fishing vessel,Trawlers,Trawlers,,,24.27,93.0
224369000,Fishing vessel,Trawlers,Trawlers,,,71.0,1485.0
237079000,Fishing vessel,Trawlers,Trawlers,,,28.97,160.81
261006830,Fishing vessel,Drifting longlines,Drifting longlines,Trawlers,Trawlers,18.56,33.0
266088000,Fishing vessel,Trawlers,Trawlers,,,20.43,125.0
219005805,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.14,12.7
235008880,Fishing vessel,Trawlers,Trawlers,,,16.92,75.0
239044000,Fishing vessel,Purse seines,Purse seines,,,20.85,42.0
240461000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,15.45,20.0
247110970,Fishing vessel,Trawlers,Trawlers,,,19.75,46.0
224008940,Fishing vessel,Trawlers,Trawlers,,,28.0,208.0
224176442,Fishing vessel,Drifting longlines,Drifting longlines,,,20.45,50.66
235060673,Fishing vessel,Set gear,Set gillnets,,,11.87,25.44
250003367,Fishing vessel,Trawlers,Trawlers,,,9.95,15.6
224021940,Fishing vessel,Purse seines,Purse seines,,,18.0,44.7
240254000,Fishing vessel,Drifting longlines,Drifting longlines,Set gear,Set longlines,18.35,39.0
218104000,Fishing vessel,Trawlers,Trawlers,,,23.88,119.0
266366000,Fishing vessel,Set gear,Set gillnets,,,14.96,55.0
235002718,Fishing vessel,Trawlers,Trawlers,,,20.34,104.0
219004178,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.97,17.0
205333000,Fishing vessel,Trawlers,Trawlers,,,37.72,396.0
224151570,Fishing vessel,Purse seines,Purse seines,,,25.0,59.49
224297320,Fishing vessel,Trawlers,Trawlers,,,15.32,15.63
247121590,Fishing vessel,Trawlers,Trawlers,,,21.78,62.0
227144900,Fishing vessel,Trawlers,Trawlers,,,24.8,206.91
247149480,Fishing vessel,Trawlers,Trawlers,Pole and line,Pole and line,18.51,48.0
247150870,Fishing vessel,Trawlers,Trawlers,,,18.6,28.0
224194470,Fishing vessel,Set gear,Set gillnets,,,15.25,21.07
247061650,Fishing vessel,Trawlers,Trawlers,,,20.02,39.0
277511000,Fishing vessel,Set gear,Pots and traps,,,55.08,863.0
219014049,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,18.52,61.4
211315220,Fishing vessel,Trawlers,Trawlers,,,18.85,39.0
240442000,Fishing vessel,Trawlers,Trawlers,,,21.7,33.0
227582000,Fishing vessel,Trawlers,Trawlers,,,14.4,29.35
224161760,Fishing vessel,Set gear,Set gillnets,,,15.47,52.28
265765000,Fishing vessel,Trawlers,Trawlers,,,32.45,273.0
211267780,Fishing vessel,Trawlers,Trawlers,,,30.34,261.0
219006443,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,11.91,14.48
224320160,Fishing vessel,Trawlers,Trawlers,,,23.04,52.12
247142880,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,29.23,132.0
246014000,Fishing vessel,Trawlers,Trawlers,,,40.9,449.0
224071730,Fishing vessel,Trawlers,Trawlers,,,21.0,82.0
237171000,Fishing vessel,Trawlers,Trawlers,,,26.5,86.0
263411970,Fishing vessel,Purse seines,Purse seines,,,19.0,51.98
224313420,Fishing vessel,Trawlers,Trawlers,,,30.1,243.0
239236000,Fishing vessel,Purse seines,Purse seines,Drifting longlines,Drifting longlines,18.15,30.0
244670837,Fishing vessel,Set gear,Pots and traps,,,13.3,14.0
224043370,Fishing vessel,Purse seines,Purse seines,,,23.0,52.09
261002530,Fishing vessel,Trawlers,Trawlers,,,26.77,169.0
227569050,Fishing vessel,Trawlers,Trawlers,,,15.32,42.43
224082260,Fishing vessel,Drifting longlines,Drifting longlines,,,25.68,146.07
227592060,Fishing vessel,Set gear,Pots and traps,Set gear,Set gillnets,10.19,14.66
237618000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.3,43.0
247149790,Fishing vessel,Trawlers,Trawlers,,,17.8,31.0
247141610,Fishing vessel,Trawlers,Trawlers,,,19.68,45.0
224131820,Fishing vessel,Purse seines,Purse seines,,,20.7,59.19
219007404,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,11.13,13.6
240099000,Fishing vessel,Trawlers,Trawlers,,,30.2,178.0
266274000,Fishing vessel,Trawlers,Trawlers,,,34.1,263.0
235071779,Fishing vessel,Set gear,Pots and traps,Set gear,Set gillnets,9.6,13.04
224322690,Fishing vessel,Trawlers,Trawlers,,,15.65,33.75
247120970,Fishing vessel,Trawlers,Trawlers,,,20.95,71.0
237155000,Fishing vessel,Trawlers,Trawlers,,,28.3,108.0
265701830,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,11.48,11.49
250001911,Fishing vessel,Trawlers,Trawlers,,,22.4,137.0
247120500,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,20.84,59.0
247121010,Fishing vessel,Trawlers,Trawlers,,,25.9,95.0
224113850,Fishing vessel,Trawlers,Trawlers,,,25.4,67.66
247149380,Fishing vessel,Trawlers,Trawlers,,,18.01,24.0
247041590,Fishing vessel,Trawlers,Trawlers,,,13.86,18.0
247071940,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,23.77,121.0
247055400,Fishing vessel,Trawlers,Trawlers,,,43.85,665.0
227936000,Fishing vessel,Trawlers,Trawlers,,,15.71,79.18
238624910,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,39.16,385.0
261009080,Fishing vessel,Trawlers,Trawlers,,,24.5,124.0
224014890,Fishing vessel,Trawlers,Trawlers,,,25.0,79.64
219063000,Fishing vessel,Trawlers,Trawlers,,,27.16,243.1
224086130,Fishing vessel,Purse seines,Purse seines,,,26.0,108.13
227635980,Fishing vessel,Set gear,Set gillnets,Set gear,Pots and traps,8.35,3.89
247084520,Fishing vessel,Trawlers,Trawlers,,,26.2,96.0
246722000,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,7.15,1.0
238001340,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,17.15,36.07
224137780,Fishing vessel,Trawlers,Trawlers,,,25.0,69.03
224026770,Fishing vessel,Purse seines,Purse seines,,,17.5,26.4
224897000,Fishing vessel,Trawlers,Trawlers,,,57.48,1120.0
247142730,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,26.9,157.0
235085777,Fishing vessel,Trawlers,Trawlers,,,11.95,25.23
227317550,Fishing vessel,Trawlers,Trawlers,,,20.25,45.68
265755000,Fishing vessel,Trawlers,Trawlers,,,34.89,359.0
247051980,Fishing vessel,Trawlers,Trawlers,,,27.45,136.0
275222000,Fishing vessel,Trawlers,Trawlers,,,23.8,204.0
224141830,Fishing vessel,Purse seines,Purse seines,,,23.93,87.1
238957040,Fishing vessel,Purse seines,Purse seines,,,25.0,69.0
239088000,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,22.5,64.0
237255000,Fishing vessel,Purse seines,Purse seines,,,21.8,40.0
247099210,Fishing vessel,Trawlers,Trawlers,,,21.48,54.0
224136880,Fishing vessel,Drifting longlines,Drifting longlines,,,26.3,217.0
247143430,Fishing vessel,Trawlers,Trawlers,,,26.83,92.0
224304660,Fishing vessel,Trawlers,Trawlers,,,27.0,88.87
247091060,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,12.3,13.0
244731000,Fishing vessel,Trawlers,Trawlers,,,40.15,232.0
250105700,Fishing vessel,Trawlers,Trawlers,,,25.0,230.0
227532000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,24.9,219.0
224008890,Fishing vessel,Trawlers,Trawlers,,,24.97,103.54
224164580,Fishing vessel,Trawlers,Trawlers,,,27.31,113.01
265754000,Fishing vessel,Trawlers,Trawlers,,,35.0,256.0
224407000,Fishing vessel,Drifting longlines,Drifting longlines,,,27.3,192.0
220313000,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,14.41,23.5
227137600,Fishing vessel,Trawlers,Trawlers,,,17.8,74.08
224069760,Fishing vessel,Drifting longlines,Drifting longlines,,,17.0,46.89
205286000,Fishing vessel,Trawlers,Trawlers,,,23.75,99.0
263236000,Fishing vessel,Trawlers,Trawlers,,,27.26,209.11
238014840,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.8,40.0
224118650,Fishing vessel,Purse seines,Purse seines,,,24.2,71.82
237059000,Fishing vessel,Trawlers,Trawlers,,,19.7,40.0
224093430,Fishing vessel,Trawlers,Trawlers,,,19.93,48.87
224623000,Fishing vessel,Drifting longlines,Drifting longlines,,,55.0,1058.0
204201240,Fishing vessel,Pole and line,Pole and line,,,26.5,149.98
220623000,Fishing vessel,Set gear,Set gillnets,,,17.24,100.9
250000764,Fishing vessel,Trawlers,Trawlers,,,27.55,187.0
263329000,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,17.62,35.06
235001620,Fishing vessel,Set gear,Pots and traps,,,24.5,258.0
247141160,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,16.61,34.0
227385000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,38.0,377.0
239565000,Fishing vessel,Purse seines,Purse seines,,,17.6,28.0
204838000,Fishing vessel,Pole and line,Pole and line,,,28.1,134.0
218325000,Fishing vessel,Trawlers,Trawlers,,,125.53,7646.0
247111680,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,24.4,78.0
247101140,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,25.04,144.0
219168000,Fishing vessel,Trawlers,Trawlers,,,47.48,672.0
247140580,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,18.08,33.0
235081732,Fishing vessel,Trawlers,Trawlers,,,23.3,210.0
227554000,Fishing vessel,Trawlers,Trawlers,,,18.5,109.96
247085360,Fishing vessel,Trawlers,Trawlers,,,21.8,89.0
211207270,Fishing vessel,Trawlers,Trawlers,,,92.01,3071.0
224820000,Fishing vessel,Trawlers,Trawlers,,,50.3,825.0
238623740,Fishing vessel,Purse seines,Purse seines,,,23.71,118.65
247102560,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.68,44.0
245527000,Fishing vessel,Trawlers,Trawlers,,,35.17,197.0
227639660,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,9.0,8.0
247054090,Fishing vessel,Trawlers,Trawlers,Set gear,Set longlines,16.9,25.0
205227000,Fishing vessel,Trawlers,Trawlers,,,37.78,388.0
247081890,Fishing vessel,Trawlers,Trawlers,,,25.27,117.0
224209620,Fishing vessel,Trawlers,Trawlers,,,21.73,42.67
235031017,Fishing vessel,Trawlers,Trawlers,,,18.22,107.0
235032854,Fishing vessel,Trawlers,Trawlers,,,16.31,58.0
235001239,Fishing vessel,Trawlers,Trawlers,,,51.44,1059.0
247071380,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.85,59.0
247083400,Fishing vessel,Trawlers,Trawlers,,,44.15,490.0
224081820,Fishing vessel,Trawlers,Trawlers,,,21.0,78.81
247100270,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,19.64,57.0
247092980,Fishing vessel,Trawlers,Trawlers,,,26.31,70.0
263420450,Fishing vessel,Set gear,Set gillnets,,,14.98,26.7
227277330,Fishing vessel,Set gear,Set gillnets,Set gear,Set longlines,9.99,6.66
261001760,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,22.0,77.0
224174990,Fishing vessel,Trawlers,Trawlers,,,21.66,41.5
247142130,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,18.98,37.0
227143600,Fishing vessel,Fishing vessel,Fishing vessel,Trawlers,Trawlers,23.4,177.56
211517240,Fishing vessel,Trawlers,Trawlers,,,18.57,45.0
238598010,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,17.3,26.0
239683000,Fishing vessel,Trawlers,Trawlers,,,32.0,216.0
224059790,Fishing vessel,Set gear,Set gillnets,,,16.6,38.41
224062390,Fishing vessel,Set gear,Set gillnets,,,14.95,18.86
234999155,Fishing vessel,Trawlers,Trawlers,,,19.17,57.0
219003561,Fishing vessel,Trawlers,Trawlers,,,19.99,48.4
247300010,Fishing vessel,Purse seines,Purse seines,Set gear,Set longlines,16.45,30.0
220622000,Fishing vessel,Set gear,Set gillnets,,,17.24,102.6
205272000,Fishing vessel,Trawlers,Trawlers,,,22.32,68.0
247121020,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.58,83.0
235070169,Fishing vessel,Set gear,Pots and traps,,,10.99,14.83
237313000,Fishing vessel,Trawlers,Trawlers,,,22.9,69.0
224005190,Fishing vessel,Trawlers,Trawlers,,,35.0,321.0
247200340,Fishing vessel,Trawlers,Trawlers,,,20.7,122.0
247132590,Fishing vessel,Set gear,Set gillnets,Trollers,Trollers,14.65,10.0
247101320,Fishing vessel,Trawlers,Trawlers,,,21.58,55.0
237930000,Fishing vessel,Trawlers,Trawlers,,,28.5,154.0
247082090,Fishing vessel,Trawlers,Trawlers,,,15.9,23.0
211510290,Fishing vessel,Trawlers,Trawlers,,,18.71,59.0
250002896,Fishing vessel,Trawlers,Trawlers,,,22.64,215.0
247140930,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,23.01,57.0
211593750,Fishing vessel,Trawlers,Trawlers,Fishing vessel,Fishing vessel,35.9,432.0
263365000,Fishing vessel,Set gear,Set gillnets,,,17.08,33.9
244801000,Fishing vessel,Trawlers,Trawlers,,,24.0,151.0
265804000,Fishing vessel,Trawlers,Trawlers,,,33.46,343.0
235004140,Fishing vessel,Trawlers,Trawlers,,,35.77,328.0
224069690,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,34.2,344.0
247124560,Fishing vessel,Trawlers,Trawlers,,,16.18,25.0
265588050,Fishing vessel,Set gear,Set gillnets,Pole and line,Pole and line,11.94,13.78
238993240,Fishing vessel,Purse seines,Purse seines,,,32.4,194.0
247051410,Fishing vessel,Trawlers,Trawlers,,,24.84,208.0
248000540,Fishing vessel,Trawlers,Trawlers,,,19.3,54.72
246047000,Fishing vessel,Trawlers,Trawlers,,,23.88,151.0
263474000,Fishing vessel,Trawlers,Trawlers,,,34.05,294.0
227438000,Fishing vessel,Trawlers,Trawlers,,,19.5,77.68
247121190,Fishing vessel,Trawlers,Trawlers,,,25.84,89.0
235077317,Fishing vessel,Trawlers,Trawlers,,,19.07,166.0
224066970,Fishing vessel,Trawlers,Trawlers,,,24.95,118.0
247094280,Fishing vessel,Trawlers,Trawlers,,,19.55,39.0
250001333,Fishing vessel,Trawlers,Trawlers,,,23.95,139.0
224011270,Fishing vessel,Trawlers,Trawlers,,,23.0,101.68
235007379,Fishing vessel,Trawlers,Trawlers,,,16.92,56.0
247088050,Fishing vessel,Trawlers,Trawlers,,,21.85,96.0
207326000,Fishing vessel,Set gear,Set gillnets,Fishing vessel,Fishing vessel,15.97,19.74
250003137,Fishing vessel,Trawlers,Trawlers,,,24.4,186.0
235000942,Fishing vessel,Trawlers,Trawlers,,,16.42,78.0
247056610,Fishing vessel,Trawlers,Trawlers,,,14.74,11.0
250000527,Fishing vessel,Trawlers,Trawlers,,,26.52,276.0
219003849,Fishing vessel,Set gear,Set gillnets,Trawlers,Trawlers,11.99,11.7
224011130,Fishing vessel,Purse seines,Purse seines,,,17.78,22.89
227106700,Fishing vessel,Trawlers,Trawlers,,,22.5,141.61
238825840,Fishing vessel,Purse seines,Purse seines,Set gear,Set gillnets,25.2,106.0
247140240,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,21.93,61.0
224615000,Fishing vessel,Trawlers,Trawlers,,,36.62,380.0
247121380,Fishing vessel,Trawlers,Trawlers,,,20.05,36.0
224114750,Fishing vessel,Drifting longlines,Drifting longlines,,,27.0,163.29
205322000,Fishing vessel,Trawlers,Trawlers,,,37.89,385.0
247131370,Fishing vessel,Trawlers,Trawlers,,,16.38,22.0
219005662,Fishing vessel,Set gear,Set gillnets,,,11.05,9.8
224015220,Fishing vessel,Purse seines,Purse seines,,,17.5,30.79
247051820,Fishing vessel,Trawlers,Trawlers,,,23.05,83.0
237228000,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,23.65,69.0
226240000,Fishing vessel,Purse seines,Purse seines,,,79.8,2109.0
263439000,Fishing vessel,Trawlers,Trawlers,,,24.0,172.0
224780000,Fishing vessel,Set gear,Set longlines,Set gear,Set gillnets,32.0,339.0
235055004,Fishing vessel,Trawlers,Trawlers,,,35.0,355.0
235087563,Fishing vessel,Trawlers,Trawlers,,,14.0,36.69
263214000,Fishing vessel,Set gear,Set gillnets,,,16.4,27.0
224012850,Fishing vessel,Purse seines,Purse seines,,,21.3,80.0
263235000,Fishing vessel,Trawlers,Trawlers,,,24.0,192.09
219709000,Fishing vessel,Trawlers,Trawlers,,,24.2,171.9
275009000,Fishing vessel,Set gear,Set gillnets,,,26.5,114.0
227113400,Fishing vessel,Trawlers,Trawlers,,,15.92,76.87
224096480,Fishing vessel,Trawlers,Trawlers,,,21.56,41.89
247080960,Fishing vessel,Trawlers,Trawlers,,,19.65,76.0
247120960,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,26.12,75.0
247101540,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,24.04,90.0
246136000,Fishing vessel,Trawlers,Trawlers,,,22.05,75.0
250000135,Fishing vessel,Trawlers,Trawlers,,,20.04,68.0
247050990,Fishing vessel,Trawlers,Trawlers,,,16.6,29.0
227309340,Fishing vessel,Trawlers,Trawlers,,,11.98,25.0
233635000,Fishing vessel,Trawlers,Trawlers,,,23.5,198.0
235007070,Fishing vessel,Trawlers,Trawlers,,,22.18,126.0
235077608,Fishing vessel,Trawlers,Trawlers,,,21.22,191.0
275143000,Fishing vessel,Trawlers,Trawlers,,,25.45,112.0
205161000,Fishing vessel,Trawlers,Trawlers,Fishing vessel,Fishing vessel,29.8,252.0
246052000,Fishing vessel,Trawlers,Trawlers,,,19.33,27.0
227375000,Fishing vessel,Trawlers,Trawlers,,,23.45,139.45
227323270,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,11.97,7.83
275226000,Fishing vessel,Trawlers,Trawlers,,,25.45,112.0
227323130,Fishing vessel,Trawlers,Trawlers,,,11.2,11.35
237374000,Fishing vessel,Trawlers,Trawlers,Set gear,Set gillnets,22.1,48.0
265563480,Fishing vessel,Set gear,Pots and traps,Purse seines,Purse seines,11.97,11.02
261004430,Fishing vessel,Trawlers,Trawlers,Drifting longlines,Drifting longlines,18.87,37.0
247100620,Fishing vessel,Trawlers,Trawlers,Purse seines,Purse seines,22.97,92.0
224114990,Fishing vessel,Purse seines,Purse seines,,,16.5,24.2
227308650,Fishing vessel,Set gear,Pots and traps,Trawlers,Trawlers,11.0,10.36
235007904,Fishing vessel,Trawlers,Trawlers,,,14.7,33.24
224123720,Fishing vessel,Trawlers,Trawlers,,,30.9,263.0
265661180,Fishing vessel,Trollers,Trollers,Set gear,Pots and traps,10.2,8.18
219005954,Fishing vessel,Trawlers,Trawlers,,,15.11,16.4
226180000,Fishing vessel,Purse seines,Purse seines,,,67.3,1606.0
