mmsi,shiptype,length,tonnage,length_stddev,tonnage_stddev,number_shiptypes
416002632,Drifting_longlines,28.6,98.0,,,1
224094770,Handliners,21.0,52.8,,,1
441034000,Reefer,92.23,3244.0,0.0,0.0,1
416223700,Drifting_longlines,34.0,160.0,,,1
563418000,Recreational_fishing|Reefer,134.14999999999998,6534.0,0.0,0.0,2
416036500,Drifting_longlines,57.6,747.0,,,1
271069010,Purse_seines,44.0,89.0,,,1
367583160,Drifting_longlines,12.77,15.0,,,1
367460990,Drifting_longlines,15.879999999999999,54.5,0.0,2.6726124191242437,1
235000360,Trawlers,30.55,,,,1
431602890,Drifting_longlines,49.14000000000008,498.2,0.0,90.7637841659824,1
224095620,Unknown,23.0,118.27,,,1
247148950,Trawlers,29.81,184.0,,,1
455364000,Drifting_longlines,55.75,520.0,,,1
412500245,Drifting_longlines,33.78,228.0,,,1
224067130,Drifting_longlines,27.0,172.0,,,1
412205520,Drifting_longlines,48.60000000000001,626.0,0.0,0.0,1
368161000,Drifting_longlines,20.0,59.0,,,1
225455000,Purse_seines,83.8,2994.0,0.0,0.0,1
247082290,Trawlers,26.8,130.0,,,1
518100013,Bunker,89.18,1998.0,,,1
416000235,Drifting_longlines,29.0,97.0,,,1
367098360,Recreational_fishing,22.6,120.0,,,1
416199800,Drifting_longlines,27.599999999999998,99.87,0.0,0.13897584579446448,1
431254000,Drifting_longlines,57.8,646.0,0.0,0.0,1
416001645,Drifting_longlines,22.15,33.4,,,1
235001239,Trawlers,51.44,,,,1
367439440,Unknown,15.315000000000001,48.0,0.08660254037844389,3.4641016151377544,1
224006570,Purse_seines,28.37,130.0,,,1
227593840,Trawlers,24.9,153.49,,,1
660002700,Drifting_longlines,21.35,124.0,,,1
432441000,Pole_and_line,34.9,167.0,0.0,0.0,1
233344000,Trawlers,27.0,,,,1
247100520,Trawlers,25.0,96.0,,,1
416899000,Purse_seines,70.26,1124.0,,,1
247146420,Unknown,26.12,124.0,,,1
247139500,Unknown,27.02,140.0,,,1
338757000,Drifting_longlines,20.0,63.0,,,1
250000884,Trawlers,22.4,174.0,,,1
367165240,Trollers,25.9,139.0,,,1
316004771,Unknown|Trollers,18.9,57.75999999999999,0.0,11.269877254581493,2
235005820,Trawlers,34.6,,,,1
227410000,Trawlers,20.6,107.75,,,1
256000219,Unknown,21.5,48.69,,,1
601396000,Drifting_longlines,16.59,61.0,,,1
356386000,Reefer,120.7,4444.0,,,1
735057638,Purse_seines,77.35,2165.0,0.0534522483824893,0.0,1
416000357,Drifting_longlines,20.9,32.94,,,1
224038000,Unknown,24.38,122.76,,,1
247101170,Trawlers,27.2,119.0,,,1
306511000,Reefer,105.35,4190.0,,,1
256000214,Unknown,23.75,317.0,,,1
316005485,Trollers,15.37,21.0,,,1
345080031,Purse_seines,59.74,899.0,,,1
416000974,Drifting_longlines,21.3,43.78,,,1
224106130,Drifting_longlines,28.0,185.0,0.0,0.0,1
224111120,Unknown,22.73,106.0,,,1
263582000,Drifting_longlines,44.89999999999995,602.0,0.0,0.0,1
667003248,Reefer,152.94000000000003,12413.0,0.0,0.0,1
650176000,Drifting_longlines,23.3,178.0,,,1
416804000,Drifting_longlines,52.65000000000001,482.6666666666667,0.0,20.656531840856236,1
636091098,Reefer,128.25,6222.5,2.26778683805536,141.6106892207905,1
247122570,Drifting_longlines,20.9,57.0,,,1
232007030,Drifting_longlines,29.3,223.0,,,1
204235000,Drifting_longlines,28.100000000000016,238.2066666666667,0.0,0.14915144600758554,1
431298000,Drifting_longlines,49.98999999999985,451.0,0.0,84.3380295347624,1
416002826,Drifting_longlines,26.8,85.88,,,1
412460288,Drifting_longlines,38.85,302.0,0.0,0.0,1
355229000,Unknown,31.966666666666672,193.0,2.352595562852431,0.0,1
440328000,Drifting_longlines,32.21,167.5,0.0,42.227276222163056,1
650180000,Drifting_longlines,23.3,178.0,,,1
636013649,Reefer,148.52000000000024,9070.0,0.0,0.0,1
224066530,Unknown,21.5,70.61,,,1
367442160,Recreational_fishing,20.7,65.0,,,1
238993240,Purse_seines,32.4,194.0,,,1
247130630,Unknown,40.56,184.0,,,1
247042200,Unknown,30.18,197.0,,,1
247121250,Trawlers,27.24,100.0,,,1
224043770,Unknown,23.37,70.04,,,1
247070700,Trawlers,35.6,365.0,,,1
412674190,Drifting_longlines,48.95000000000002,577.3333333333334,0.0,0.960768922830518,1
224190270,Unknown,25.0,55.23,,,1
431703660,Drifting_longlines,48.39999999999993,418.6,0.0,79.5187135613474,1
416001531,Drifting_longlines,24.17,46.85,,,1
416001306,Drifting_longlines,17.9,29.48,,,1
416032700,Drifting_longlines,52.65000000000001,489.0,0.0,0.0,1
412370006,Drifting_longlines,48.48000000000001,528.8,0.0,124.00969883604024,1
224434000,Reefer,105.0,4263.0,0.0,0.0,1
367176750,Trollers,20.42,75.5,0.0,22.984466804468497,1
512003467,Recreational_fishing,19.81,78.0,,,1
367073740,Pole_and_line,25.0,90.0,,,1
225330000,Unknown|Purse_seines,36.0,245.0,0.0,0.0,2
431702990,Drifting_longlines,49.89999999999992,479.0,0.0,88.35412617927487,1
204259000,Drifting_longlines,26.0,183.485,0.0,0.01603567451474292,1
455362000,Drifting_longlines,55.75,572.0,,,1
247084610,Trawlers,26.2,106.0,,,1
366166330,Unknown,21.03,124.0,,,1
416001792,Drifting_longlines,22.17,38.08,,,1
416214600,Drifting_longlines,29.7,99.0,0.0,0.0,1
518107000,Drifting_longlines,27.245,179.5,0.005345224838249965,9.08688222502243,1
228975000,Drifting_longlines,22.4,153.26,,,1
431308000,Purse_seines,57.849999999999966,1094.0,0.0,0.0,1
440583000,Purse_seines,64.62,1208.0,4.006810868176006,0.0,1
440574000,Drifting_longlines,49.907499999999985,460.25,0.004364357804718532,91.21507811864481,1
510056000,Purse_seines,68.83,1641.82,,,1
431100990,Drifting_longlines,48.18999999999997,441.8,0.0,67.94055631152276,1
210193000,Drifting_longlines,22.25,92.0,,,1
368056000,Drifting_longlines,24.26,148.0,,,1
338123766,Unknown,9.14,11.0,,,1
204233000,Drifting_longlines,24.75,157.94,,,1
247101440,Purse_seines,21.78,76.0,,,1
250190000,Trawlers,71.0,1988.0,,,1
660004900,Purse_seines,89.4,2700.0,,,1
367547310,Unknown,13.68,24.0,,,1
416002888,Drifting_longlines,22.5,54.23,,,1
412420847,Drifting_longlines,41.0,460.0,0.0,0.0,1
431003873,Reefer,54.5,441.0,,,1
355141000,Reefer,93.88,2829.0,,,1
247120430,Trawlers,26.88,90.0,,,1
367169590,Unknown,15.24,31.0,,,1
367088910,Drifting_longlines,21.74,131.0,,,1
247101490,Trawlers,27.97,164.0,,,1
224028250,Pole_and_line,29.85,131.0,,,1
345900429,Purse_seines,60.96,1156.0,,,1
224133306,Unknown,23.07,65.22,,,1
416199700,Drifting_longlines,29.88,99.0,,,1
366794530,Pole_and_line,23.5,135.0,,,1
224762000,Drifting_longlines,25.0,127.0,0.0,0.0,1
440671000,Purse_seines,68.43333333333332,1103.3333333333333,6.5440336890236885,389.43183465935834,1
247145790,Drifting_longlines,21.15,63.0,,,1
224274380,Handliners,23.0,71.0,,,1
224018390,Unknown,25.0,79.0,,,1
416000212,Drifting_longlines,24.5,61.53,,,1
416004049,Drifting_longlines,23.9,98.28,,,1
247143580,Drifting_longlines,24.2,62.0,,,1
412440239,Reefer,85.37,2510.0,0.0,0.0,1
416101800,Drifting_longlines,54.5,643.0,,,1
235672000,Trawlers,70.7,,,,1
416002275,Drifting_longlines,20.3,40.33,,,1
416205500,Drifting_longlines,23.6,75.15,,,1
440644000,Purse_seines,68.17,1363.325,0.0,172.8378451447648,1
412371179,Drifting_longlines,48.02571428571424,492.14285714285717,0.01053370324765368,98.31957956596129,1
412322340,Reefer,91.5,3218.0,,,1
224218000,Unknown,37.8,392.0,,,1
224057450,Unknown,20.0,88.28,,,1
238997540,Unknown,25.5,113.0,,,1
416000943,Drifting_longlines,21.6,48.81,,,1
247058200,Unknown,30.18,197.0,,,1
367151660,Drifting_longlines,20.025,92.0,0.005773502691896818,0.0,1
416003575,Drifting_longlines,29.4,98.0,,,1
416117800,Drifting_longlines,46.3,405.0,0.0,0.0,1
512063000,Recreational_fishing,25.92,236.0,,,1
224143730,Drifting_longlines,21.84,92.74,,,1
367699220,Recreational_fishing,21.3,65.0,,,1
263239000,Drifting_longlines,27.29,221.0,,,1
664630000,Drifting_longlines,53.599999999999994,625.0,4.200000000000002,0.0,1
247121260,Trawlers,23.92,115.0,,,1
416004469,Drifting_longlines,23.8,99.8,,,1
247140080,Purse_seines,25.13,77.0,,,1
510062000,Purse_seines,61.95,1384.5,0.519615242270663,213.0422493309719,1
431477000,Research,72.85,1396.0,,,1
247300910,Drifting_longlines,22.1,55.0,,,1
416002596,Drifting_longlines,29.7,98.0,,,1
247083530,Trawlers,24.6,101.0,,,1
247100980,Trawlers,26.0,105.0,,,1
235004110,Drifting_longlines,39.24,481.0,0.0,0.0,1
224558000,Drifting_longlines,44.0,486.4250000000001,0.0,122.70741300487599,1
416121700,Drifting_longlines,53.45,499.0,,,1
224077240,Purse_seines,23.0,56.74,,,1
416229600,Drifting_longlines,31.199999999999996,142.0,0.0,0.0,1
576687000,Reefer,88.93999999999996,2581.0,0.0,0.0,1
440952000,Drifting_longlines,49.90999999999997,470.25,0.0,92.96082124053274,1
355802000,Reefer,117.02000000000001,4446.0,3.9340854809508867,0.0,1
664567000,Drifting_longlines,39.0,296.0,,,1
432461000,Drifting_longlines,43.439999999999934,353.6,0.0,69.47847195006614,1
224100590,Unknown,22.5,66.0,,,1
224049630,Drifting_longlines,27.299999999999994,180.0,0.0,0.0,1
250365000,Trawlers,24.389999999999997,164.0,0.010690449676496783,0.0,1
432856000,Drifting_longlines,49.29999999999983,442.75,0.0,88.07376587437442,1
224094520,Drifting_longlines,26.299999999999972,209.0949999999999,0.0,0.16584559657935258,1
263576000,Drifting_longlines,40.9499999999999,593.0,0.0,0.0,1
412439607,Purse_seines,61.94,1284.0,0.0,0.0,1
9010000,Drifting_longlines,31.2,273.0,,,1
557005500,Purse_seines,70.8,1408.0,,,1
238987910,Purse_seines,27.74,96.0,,,1
416000205,Drifting_longlines,23.7,62.27,,,1
440450000,Purse_seines,71.63666666666664,1480.0666666666666,4.823059992609221,188.74307323000676,1
204213000,Drifting_longlines,24.5,158.86,,,1
601072800,Drifting_longlines|Pole_and_line,25.653333333333332,151.0,3.068496943976355,0.0,2
235005740,Trawlers,43.97,,,,1
224049140,Trawlers,31.35,256.0,,,1
441251000,Drifting_longlines,49.76999999999999,442.0,0.0,0.0,1
367092720,Pole_and_line,25.0,90.0,,,1
440900000,Drifting_longlines,49.90999999999988,470.25,0.0,92.41237503074755,1
224013480,Drifting_longlines,23.0,136.0,,,1
416001479,Drifting_longlines,19.7,29.76,,,1
224185240,Unknown,25.0,70.18,,,1
601089100,Pole_and_line,22.76,188.0,,,1
224098640,Drifting_longlines,22.650000000000002,122.93,0.0,0.07483314773547954,1
238299299,Unknown,20.35,64.0,,,1
440886000,Drifting_longlines,49.610000000000014,474.5,0.0,93.39725702100473,1
431700550,Drifting_longlines,50.957999999999885,499.2,0.4859476939860126,90.76378416598239,1
247151990,Drifting_longlines,29.2,175.0,,,1
412691520,Drifting_longlines,29.75,164.0,,,1
416000588,Drifting_longlines,19.9,44.89,,,1
416001241,Drifting_longlines,20.95,37.08,,,1
224452000,Drifting_longlines,29.0,236.0,0.0,0.0,1
664075000,Drifting_longlines,39.0,296.0,,,1
247074670,Trawlers,25.18,114.0,,,1
512003817,Trawlers,90.4,4407.0,,,1
250000956,Trawlers,23.2,224.0,,,1
441247715,Drifting_longlines,22.85,119.0,,,1
234122000,Trawlers,26.61,,,,1
367481230,Recreational_fishing,23.8,82.0,,,1
224015340,Unknown,25.1,90.26,,,1
367528380,Drifting_longlines,16.72,,,,1
416003203,Drifting_longlines,17.3,26.89,,,1
232913000,Trawlers,60.2,1332.0,,,1
247148120,Trawlers,27.9,136.0,,,1
224103220,Pole_and_line,27.0,111.0,,,1
224146950,Purse_seines,23.5,83.26,,,1
247082830,Drifting_longlines,25.99,188.0,,,1
271069003,Unknown,26.0,99.0,,,1
247148210,Unknown,28.1,159.0,,,1
431175000,Drifting_longlines,44.05,358.0,,,1
271069041,Purse_seines,49.5,659.0,,,1
441219875,Drifting_longlines,35.5,255.0,,,1
224096830,Purse_seines,22.0,58.3,,,1
247145920,Unknown,32.3,175.0,,,1
271056039,Purse_seines,37.87,248.0,,,1
366986010,Trollers,22.6,73.0,,,1
226254000,Purse_seines,38.0,347.0,0.0,0.0,1
367148780,Pole_and_line,21.28,116.0,,,1
234340000,Trawlers,64.4,,,,1
251360110,Unknown,33.22,257.13,,,1
412439604,Purse_seines,61.85,1152.0,0.0,0.0,1
367185620,Drifting_longlines,23.37,159.0,0.0,0.0,1
627720000,Pole_and_line,44.78,298.0,,,1
367452560,Recreational_fishing,23.46,67.0,,,1
416166700,Drifting_longlines,55.75,575.0,0.0,0.0,1
354469000,Reefer,124.7,4939.0,,,1
247121660,Trawlers,24.1,65.0,,,1
224313950,Unknown,10.05,3.63,,,1
416005088,Drifting_longlines,39.96,356.0,,,1
224140280,Unknown,24.96,86.8,,,1
224883000,Unknown,40.0,420.0,,,1
366912540,Pole_and_line,24.93,170.0,,,1
416003881,Drifting_longlines,24.98,47.46,,,1
416001769,Drifting_longlines,28.3,97.87,,,1
529346000,Reefer|Drifting_longlines,91.66235294117651,2525.0,3.237005699654599,0.0,2
247303390,Drifting_longlines,22.45,86.0,,,1
224303000,Unknown,35.199999999999996,193.0,0.0,0.0,1
367704000,Recreational_fishing,29.9,18.0,,,1
224250000,Drifting_longlines,28.299999999999994,202.0,0.0,0.0,1
224049650,Pole_and_line,29.0,133.0,,,1
226240000,Purse_seines,79.79999999999998,1748.6466666666672,0.0,259.66221292879123,1
440595000,Drifting_longlines,49.46999999999994,427.0,0.0,0.0,1
441241000,Drifting_longlines,47.61000000000014,398.8,0.20080483222562512,97.39013661391702,1
530519000,Purse_seines,45.51,634.0,0.0,0.0,1
412691310,Drifting_longlines,48.599999999999994,523.0,0.0,0.0,1
372199000,Reefer,117.31,4963.0,,,1
576770000,Drifting_longlines,37.5,221.33333333333334,0.0,32.185758914822514,1
431500470,Drifting_longlines,49.89999999999992,451.0,0.0,84.3380295347624,1
224020000,Drifting_longlines,27.299999999999994,235.85666666666663,0.0,0.20656531840856676,1
247066860,Purse_seines,20.6,64.0,,,1
416239700,Drifting_longlines,35.699999999999996,198.0,0.0,0.0,1
512189000,Drifting_longlines,62.6,1136.0,,,1
345080700,Purse_seines,79.5,2042.0,,,1
440239000,Drifting_longlines,47.21000000000003,434.75,0.0,87.43360292607711,1
538060015,Purse_seines,70.66,2109.0,,,1
247084310,Trawlers,26.25,138.0,,,1
226216000,Trawlers,21.5,138.9,,,1
412463903,Drifting_longlines,44.19,471.0,0.0,0.0,1
224318000,Drifting_longlines,47.75,600.0050000000002,0.0,112.90969876745564,1
247092230,Drifting_longlines,21.1,55.0,,,1
367384410,Recreational_fishing,37.2,255.0,,,1
250103700,Trawlers,22.65,201.0,,,1
416094700,Drifting_longlines,50.0,478.0,0.0,0.0,1
247121820,Purse_seines,20.3,76.0,,,1
416004773,Drifting_longlines,36.260000000000005,260.0,1.8601382437104719,0.0,1
367633670,Recreational_fishing,20.4,48.0,,,1
416088900,Drifting_longlines,56.5,722.0,,,1
366940890,Recreational_fishing,21.6,84.0,,,1
367602740,Drifting_longlines,23.465,97.5,0.00534522483824784,4.810702354423639,1
512000126,Recreational_fishing,60.47,1899.0,,,1
247053420,Trawlers,24.17,81.0,,,1
440931000,Drifting_longlines,49.610000000000014,469.0,0.0,92.52438546006077,1
416542000,Reefer,95.2,2495.0,,,1
416171600,Drifting_longlines,59.199999999999996,635.0,0.0,0.0,1
247151280,Trawlers,24.28,130.0,,,1
416220600,Drifting_longlines,29.199999999999996,98.0,0.0,0.0,1
440442000,Drifting_longlines,42.76999999999999,347.0,0.0,0.0,1
636017004,Reefer,133.92000000000004,5918.0,0.0,0.0,1
224054950,Purse_seines,22.58,60.61,,,1
664272000,Unknown,32.16,315.0,,,1
367433640,Drifting_longlines,24.69,144.0,,,1
355199000,Reefer,100.72,3767.0,0.0,0.0,1
228875000,Purse_seines,67.29999999999997,1232.0,0.0,262.2899159327327,1
316018816,Trollers|Unknown,23.32,107.94999999999999,0.0,20.72687466390757,2
247083890,Trawlers,25.29,125.0,,,1
224066570,Unknown,21.05,42.58,,,1
250001061,Trawlers,20.3,117.0,,,1
431838000,Drifting_longlines,49.390000000000086,418.6,0.0,79.5187135613474,1
224100160,Purse_seines,22.5,60.86,,,1
224101980,Purse_seines,23.45,91.38,,,1
416002643,Drifting_longlines,26.1,79.78,,,1
416003445,Drifting_longlines,22.5,49.63,,,1
440192000,Drifting_longlines,48.076000000000086,473.4,0.019674775073519012,87.14929718592113,1
352784000,Reefer,125.02999999999999,7307.0,0.0,0.0,1
244790145,Reefer,126.75999999999995,5471.0,0.33869659669884594,0.0,1
224076000,Drifting_longlines,31.0,222.0,0.0,0.0,1
416001083,Drifting_longlines,27.2,79.11,,,1
224016930,Drifting_longlines,24.700000000000003,131.85999999999999,0.0,0.20176147379440218,1
431750000,Drifting_longlines,49.30000000000011,418.6,0.0,79.5187135613474,1
227879000,Trawlers,20.45,106.63,,,1
306723000,Unknown,1447.835,264.0,1517.1512015145831,0.0,1
367739270,Recreational_fishing,27.4,123.0,,,1
316002310,Unknown,15.54,92.505,0.0,64.09165338274035,1
247143190,Trawlers,28.35,147.0,,,1
367008570,Trollers,11.88,11.0,,,1
224980000,Drifting_longlines,28.0,175.17999999999998,0.0,36.28824221530884,1
373056000,Reefer,117.31,4988.0,,,1
273522400,Trawlers,120.47,,,,1
416002376,Drifting_longlines,25.08,49.93,,,1
440265000,Bunker,110.0,5160.0,,,1
224105580,Purse_seines,25.0,81.94,,,1
224073650,Pole_and_line,30.5,155.08499999999998,0.0,0.09086882225021739,1
367318950,Recreational_fishing,20.9,45.0,,,1
247143230,Drifting_longlines,22.38,85.0,,,1
412439619,Reefer,111.47,5790.0,,,1
247110550,Drifting_longlines,21.21,50.0,,,1
312820000,Reefer,137.0,7212.0,,,1
224072470,Unknown,23.0,55.2,,,1
367149920,Pole_and_line,19.76,54.0,,,1
419900150,Drifting_longlines,37.5,465.0,,,1
627072000,Purse_seines,70.59,1100.0,,,1
250036000,Trawlers,43.2,611.0,,,1
416002804,Drifting_longlines,29.7,99.0,,,1
416182800,Drifting_longlines,22.86,48.27,,,1
224337890,Pole_and_line,28.0,129.44,,,1
247148780,Drifting_longlines,26.03,140.0,,,1
224200490,Unknown,26.3,90.25,,,1
529413000,Drifting_longlines,49.166666666666615,549.5,0.075058662504081,111.27544811014097,1
441869000,Drifting_longlines,32.57,173.0,0.0,0.0,1
660003100,Drifting_longlines,18.3,70.0,,,1
366943720,Trollers,27.134999999999998,31.5,15.463735457052875,1.6035674514745464,1
247145030,Unknown,29.57,158.0,,,1
356616000,Reefer,146.02,6557.0,,,1
232008020,Trawlers,40.2,,,,1
416004197,Drifting_longlines,17.6,40.84,,,1
247144650,Unknown,34.69,230.0,,,1
316003481,Trollers|Unknown,14.3,47.08,0.0,32.42399111768938,2
512000030,Trawlers,43.7,671.0,,,1
224100180,Trawlers,31.0,286.0,,,1
432525000,Pole_and_line,32.39,119.0,,,1
224099560,Drifting_longlines,20.7,91.52,,,1
247111260,Purse_seines,40.76,339.0,,,1
520116000,Drifting_longlines,25.63,121.0,,,1
529606000,Reefer,84.6,2429.0,,,1
247121020,Trawlers,21.58,83.0,,,1
553111756,Purse_seines,89.21,2386.0,,,1
224021630,Unknown,23.05,101.49,,,1
247130320,Trawlers,24.94,91.0,,,1
412270024,Purse_seines,70.59,1284.0,,,1
416003700,Drifting_longlines,56.89999999999999,720.0,0.0,0.0,1
416210900,Drifting_longlines,19.98,31.81,,,1
367154150,Recreational_fishing,23.2,,,,1
503568200,Drifting_longlines,20.7,39.333333333333336,0.0,0.9999999999999998,1
224137950,Unknown,25.36,77.4,,,1
233308000,Trawlers,26.54,,,,1
548924000,Purse_seines,71.79,1100.0,,,1
367379720,Pole_and_line,37.835,63.0,21.55729177265615,3.2071349029490928,1
440503000,Drifting_longlines,49.76999999999999,424.0,0.0,0.0,1
416822000,Drifting_longlines,54.85000000000001,711.0,0.0,0.0,1
312590000,Purse_seines,81.0,2169.23,0.0,332.5749664823996,1
224093750,Trawlers,29.7,259.0,,,1
645373000,Purse_seines,79.7,2667.0,,,1
416623000,Drifting_longlines,55.89999999999999,535.0,0.0,0.0,1
431869000,Drifting_longlines,49.30000000000011,450.0,0.0,84.33802953476241,1
432045000,Drifting_longlines,52.6000000000001,547.4,0.0,97.18953879720239,1
263570000,Drifting_longlines,43.0,498.0,0.0,0.0,1
227146400,Trawlers,21.0,136.18,,,1
227395000,Unknown,76.6,2343.0,,,1
412460073,Drifting_longlines,38.15,296.0,0.0,0.0,1
224012870,Trawlers,25.12,180.33,,,1
224072890,Unknown,29.35,125.845,7.043673284113436,53.295203348894354,1
354240000,Reefer,144.4,10629.0,6.307365309133223,0.0,1
412460281,Drifting_longlines,38.85,302.0,0.0,0.0,1
642985000,Purse_seines,33.1,297.0,,,1
413011000,Drifting_longlines,48.599999999999994,523.0,0.0,0.0,1
204264000,Pole_and_line,25.4,138.66,,,1
431935000,Pole_and_line,56.87,499.0,0.0,0.0,1
224052350,Pole_and_line,31.6,156.0,,,1
367403850,Pole_and_line,24.93,90.0,,,1
416002286,Drifting_longlines,27.900000000000002,79.86500000000001,0.0,0.14432107063270705,1
238769140,Purse_seines,39.9,328.0,,,1
432388000,Research,56.97,764.0,,,1
440196000,Reefer,85.07,1894.0,,,1
441038000,Drifting_longlines,51.45749999999995,469.0,2.7015374811215884,92.52438546006076,1
440933000,Drifting_longlines,49.900000000000055,467.0,0.0,92.52438546006076,1
247050560,Trawlers,24.8,166.0,,,1
636017251,Reefer,117.27,5100.0,0.0,0.0,1
416238800,Purse_seines,71.79,1428.0,,,1
316002956,Unknown,26.205,418.1,0.007071067811866581,0.0,1
520183000,Drifting_longlines,29.43,120.0,,,1
416003677,Drifting_longlines,23.9,81.1,,,1
247144580,Unknown,37.99,251.0,,,1
232007140,Drifting_longlines,32.31,,,,1
440946000,Drifting_longlines,49.90999999999997,469.0,0.0,92.52438546006077,1
227139900,Trawlers,24.97,106.26,,,1
235000830,Trawlers,26.4,,,,1
441865000,Purse_seines,71.93,2201.0,,,1
416017500,Purse_seines,66.2,996.0,,,1
431602710,Drifting_longlines,47.80000000000011,428.4,0.0,81.12515221915238,1
412460296,Drifting_longlines,35.3,295.0,,,1
235002070,Purse_seines,24.56,,,,1
576688000,Reefer,141.58,8519.0,0.0,0.0,1
416731000,Drifting_longlines,53.15,489.0,,,1
224354000,Unknown,30.5,252.0,,,1
