,lat_bin,lon_bin,f0_
16983,43,-33,26.0730555556
16984,21,-112,12.4519444444
16985,66,-1,200.611111111
16986,-36,41,1092.98555556
16987,44,-173,11.5206944444
16988,9,-180,13.6422222222
16989,-47,65,18.46375
16990,63,-30,14.8108333333
16991,-64,173,25.6934722222
16992,43,-165,12.6679166667
16993,-19,-159,149.061527778
16994,46,-40,66.3911111111
16995,63,-174,409.376527778
16996,9,132,107.569583333
16997,74,-68,550.03
16998,48,-131,364.162916667
16999,4,-33,23.4276388889
17000,-29,-75,2.23722222222
17001,13,-148,7.93611111111
17002,-35,-50,0.514166666667
17003,23,-20,1.28736111111
17004,-13,-115,733.65
17005,64,-169,16.5945833333
17006,12,-109,111.319861111
17007,-13,101,946.905
17008,80,39,733.983472222
17009,12,-56,5.34194444444
17010,4,-104,35.5919444444
17011,73,53,1.60013888889
17012,9,-178,63.6997222222
17013,-12,134,31.9136111111
17014,51,-32,0.631944444444
17015,23,66,9.75402777778
17016,41,7,2.19555555556
17017,33,-167,85.7076388889
17018,1,-96,9.44972222222
17019,36,-137,23.4288888889
17020,-38,139,35.2154166667
17021,-75,-117,1.97194444444
17022,-24,-121,58.8926388889
17023,-1,-164,58.8218055556
17024,-11,-111,549.991388889
17025,-27,-1,306.901944444
17026,-27,34,1765.05180556
17027,54,-167,18387.2134722
17028,50,-7,35515.5555556
17029,28,121,386927.489028
17030,64,8,5827.94416667
17031,2,159,1657.42111111
17032,16,-30,1143.6175
17033,2,175,840.157083333
17034,34,-44,327.816666667
17035,0,9,285.619583333
17036,-17,170,2698.77222222
17037,1,171,3457.81138889
17038,-23,162,2241.67625
17039,-16,-108,314.355555556
17040,-43,-179,351.526388889
17041,-33,35,1978.48944444
17042,34,139,3364.29291667
17043,-3,-168,1233.88013889
17044,-27,74,113.597083333
17045,-50,67,652.952361111
17046,2,-15,529.888611111
17047,0,-149,132.338611111
17048,-15,-134,1664.27180556
17049,-6,50,1082.70166667
17050,7,-175,110.306805556
17051,-77,-171,31.6911111111
17052,-55,-67,38.6427777778
17053,-21,-21,363.365277778
17054,-24,14,444.986944444
17055,62,-41,7797.18430556
17056,63,-26,4505.90375
17057,-19,-114,614.190972222
17058,-16,-119,362.203055556
17059,-12,64,123.469027778
17060,-6,45,177.468333333
17061,67,-15,967.218611111
17062,-12,82,334.558472222
17063,40,9,7873.41861111
17064,3,135,41.0004166667
17065,-54,-67,104.599027778
17066,29,-160,375.932638889
17067,4,-17,579.103333333
17068,24,-17,4359.52569444
17069,48,-125,1362.42902778
17070,31,-30,349.565694444
17071,0,161,1106.23125
17072,6,-170,1084.38666667
17073,72,43,154.65625
17074,-37,176,2945.57625
17075,-2,-92,112.234722222
17076,39,-20,454.344305556
17077,55,-3,3219.73861111
17078,-13,-105,292.500416667
17079,32,-34,220.558055556
17080,11,141,177.9375
17081,-78,171,26.5259722222
17082,20,-27,396.017083333
17083,-7,-23,1834.45277778
17084,-29,113,376.63125
17085,70,33,3192.04180556
17086,-9,-22,373.972916667
17087,14,-165,311.942916667
17088,-12,7,197.223055556
17089,-1,-180,161.958333333
17090,-40,-154,6.93625
17091,3,-148,439.106388889
17092,-16,-178,25.5020833333
17093,-19,158,970.284166667
17094,1,62,953.067777778
17095,-2,-113,46.8759722222
17096,-17,168,83.3583333333
17097,40,-24,1355.16097222
17098,20,159,265.529444444
17099,-60,-45,4.06083333333
17100,-3,83,306.409166667
17101,36,-47,778.833611111
17102,2,60,609.566666667
17103,13,-161,419.734166667
17104,11,-155,52.0008333333
17105,-30,77,9.30777777778
17106,-31,82,45.4093055556
17107,0,139,24.5513888889
17108,16,131,214.959305556
17109,4,5,409.102361111
17110,-1,-22,363.180138889
17111,39,-25,344.53875
17112,14,-118,30.5108333333
17113,-26,40,45.0488888889
17114,18,-175,23.6618055556
17115,0,-36,82.24375
17116,-3,76,152.141527778
17117,-9,-154,1407.30805556
17118,21,-98,29.8944444444
17119,69,-56,362.3
17120,6,-86,12.0880555556
17121,63,21,99.4644444444
17122,31,-145,90.0052777778
17123,-2,-101,9.84708333333
17124,29,136,53.1079166667
17125,8,59,198.09
17126,-12,-152,479.150555556
17127,-5,-118,4.28430555556
17128,-58,-68,293.179861111
17129,27,177,30.9694444444
17130,41,137,36.3995833333
17131,20,119,4.52652777778
17132,-40,30,279.290972222
17133,3,55,104.221666667
17134,-16,65,21.8663888889
17135,54,-13,299.293611111
17136,-34,-118,38.9711111111
17137,-39,-113,7.79208333333
17138,-5,4,6.04541666667
17139,-28,42,95.6416666667
17140,10,-19,80.7133333333
17141,21,137,240.273333333
17142,-18,-170,594.333611111
17143,-31,30,37.2740277778
17144,-35,45,1048.48263889
17145,-47,66,600.163888889
17146,-65,114,2.86486111111
17147,42,-24,651.97625
17148,32,155,660.381944444
17149,1,-20,222.732222222
17150,16,164,164.757638889
17151,39,-46,1044.65152778
17152,-51,63,112.150694444
17153,7,162,168.058333333
17154,9,169,327.604583333
17155,-26,175,390.060555556
17156,40,-44,304.708333333
17157,58,-166,671.444027778
17158,37,-124,489.285694444
17159,39,-42,519.261527778
17160,-18,-163,321.224166667
17161,0,85,30.7447222222
17162,-12,-166,133.755972222
17163,-32,-43,98.6240277778
17164,48,-133,150.372916667
17165,48,152,5.91597222222
17166,-28,162,168.2575
17167,18,127,13.8531944444
17168,-29,-134,223.732638889
17169,15,87,7.96958333333
17170,-40,103,4.89263888889
17171,43,-11,96.2836111111
17172,48,144,308.591805556
17173,-41,33,161.664861111
17174,-37,38,81.1047222222
17175,17,-110,192.800277778
17176,-37,24,0.683055555556
17177,62,-13,2.95027777778
17178,-37,23,49.7509722222
17179,27,-139,101.157777778
17180,41,132,52.1156944444
17181,-27,-171,309.142222222
17182,27,127,108.787777778
17183,41,150,4593.13083333
17184,-34,72,11.9015277778
17185,41,-16,419.881527778
17186,-41,0,6.06875
17187,27,-23,15.1877777778
17188,12,65,23.2322222222
17189,54,141,422.644861111
17190,54,142,180.918194444
17191,33,12,12.4545833333
17192,-26,-156,58.7108333333
17193,-33,-132,124.607361111
17194,-46,175,0.833055555556
17195,-35,75,2.52902777778
17196,68,3,125.509166667
17197,-41,149,129.725416667
17198,-38,36,77.1954166667
17199,-48,165,22.9001388889
17200,-35,88,9.28430555556
17201,-33,-175,123.444305556
17202,-58,-168,11.4688888889
17203,10,-136,155.965
17204,-54,74,13.10875
17205,13,82,88.5269444444
17206,-31,103,189.069166667
17207,-32,-111,87.5216666667
17208,-37,-84,30.5027777778
17209,-30,-116,618.777222222
17210,15,81,206.619027778
17211,57,169,13.29125
17212,37,5,1.89666666667
17213,19,-51,5.29625
17214,-63,173,19.7586111111
17215,64,-161,12.2038888889
17216,73,65,351.653055556
17217,-30,-45,1574.97583333
17218,-30,-85,36.5802777778
17219,41,177,2.80152777778
17220,-28,-45,930.59625
17221,-25,-165,32.0076388889
17222,1,84,40.2080555556
17223,49,-19,1.09013888889
17224,5,132,79.0556944444
17225,-3,4,19.5406944444
17226,69,-59,1262.07430556
17227,46,153,372.465972222
17228,17,-33,0.498611111111
17229,77,24,3571.99486111
17230,49,-55,11.3613888889
17231,-34,156,181.541944444
17232,77,68,1.5725
17233,70,-68,6.51361111111
17234,-31,-23,15.4116666667
17235,-21,68,83.4109722222
17236,7,-101,138.839305556
17237,69,-14,26.8570833333
17238,27,134,19.1945833333
17239,72,-56,6.1
17240,-33,-35,21.4265277778
17241,32,-158,173.815138889
17242,-34,-108,28.5508333333
17243,-13,80,469.109861111
17244,-15,-15,6.76888888889
17245,-36,-95,2.65736111111
17246,12,-47,18.3544444444
17247,-6,11,12815.2856944
17248,-20,159,619.679583333
17249,-1,179,536.520416667
17250,15,-176,46.7769444444
17251,56,-172,2913.67013889
17252,2,167,1840.985
17253,71,29,8245.40527778
17254,-29,14,725.531388889
17255,9,-80,166.937638889
17256,13,-33,1161.00041667
17257,40,28,19608.5908333
17258,5,176,1536.57847222
17259,56,153,1618.51680556
17260,1,178,1036.45486111
17261,61,2,4932.57611111
17262,44,147,4320.45666667
17263,-2,-166,2446.47347222
17264,-4,-146,161.596388889
17265,0,168,526.258888889
17266,-16,-110,117.831805556
17267,-6,42,144.383888889
17268,64,-36,2885.07305556
17269,39,22,9590.87222222
17270,64,9,2109.32958333
17271,-9,154,308.533333333
17272,-39,-165,21.2388888889
17273,4,-85,99.3195833333
17274,-31,31,2822.86541667
17275,-10,62,675.359444444
17276,67,-18,1402.69402778
17277,26,141,115.450555556
17278,25,150,388.616527778
17279,45,-56,3066.39416667
17280,42,-66,5914.69736111
17281,29,172,238.638888889
17282,-41,146,980.581805556
17283,31,-118,1297.82194444
17284,32,-174,296.221805556
17285,9,76,1036.36875
17286,69,35,565.763333333
17287,54,151,3156.40583333
17288,-77,-177,23.83
17289,-9,13,3014.69555556
17290,-5,63,1215.88472222
17291,44,28,1186.46319444
17292,25,-98,386.476527778
17293,36,-22,397.506388889
17294,43,-61,737.098194444
17295,-9,115,132.314166667
17296,54,148,1145.70861111
17297,45,-126,2581.38902778
17298,-30,56,361.1625
17299,13,-178,854.940972222
17300,-77,166,14.0588888889
17301,23,160,73.4197222222
17302,-5,-169,852.572222222
17303,-12,85,393.372222222
17304,28,-17,1040.67986111
17305,57,-9,253.388194444
17306,5,-6,641.130833333
17307,4,-35,100.904444444
17308,-41,-56,1093.37916667
17309,7,-83,86.7786111111
17310,26,156,133.802916667
17311,43,-59,156.091805556
17312,57,-156,1989.12819444
17313,14,-177,212.213888889
17314,-24,62,40.5518055556
17315,-26,100,22.7030555556
17316,-26,59,359.969166667
17317,-71,-117,4.86916666667
17318,37,120,164750.535417
17319,39,-24,775.96625
17320,-13,6,129.269722222
17321,2,-144,461.225138889
17322,-22,-108,74.3048611111
17323,25,-156,344.738333333
17324,-5,85,326.431666667
17325,37,-46,612.051944444
17326,14,153,479.557638889
17327,-27,159,87.2622222222
17328,37,-47,751.379166667
17329,31,165,86.4247222222
17330,-17,-179,112.496111111
17331,-30,15,177.743194444
17332,19,106,10.4727777778
17333,5,175,1111.60958333
17334,17,-120,98.4551388889
17335,34,144,174.985972222
17336,13,-170,54.2255555556
17337,28,-96,12517.0280556
17338,7,65,559.065138889
17339,53,-15,3101.76986111
17340,0,64,433.474861111
17341,21,115,623.670277778
17342,-52,-66,6.84736111111
17343,-1,-24,684.487361111
17344,28,137,24.6658333333
17345,-65,108,1.77208333333
17346,-29,1,60.1061111111
17347,31,-23,38.1865277778
17348,11,72,10.6952777778
17349,16,-22,85.7059722222
17350,14,141,557.534583333
17351,-15,-131,396.722222222
17352,18,157,533.677777778
17353,59,26,481.062361111
17354,72,36,241.249583333
17355,-60,-37,4.26458333333
17356,53,-164,610.132083333
17357,8,62,347.982361111
17358,-38,105,158.878333333
17359,41,138,23.2927777778
17360,-44,-55,38.0429166667
17361,5,62,346.568333333
17362,25,-93,12.5541666667
17363,17,160,475.094305556
17364,-34,160,16.0752777778
17365,-34,114,118.333333333
17366,-30,34,7.66486111111
17367,-42,-139,22.7634722222
17368,-26,176,266.825277778
17369,15,130,53.9447222222
17370,18,-164,126.161111111
17371,42,-52,221.301527778
17372,-16,-17,26.7394444444
17373,78,43,4.88305555556
17374,18,-107,230.874722222
17375,8,-119,19.3995833333
17376,36,160,236.607916667
17377,70,50,203.567777778
17378,-31,78,16.9356944444
17379,-36,-51,19.6731944444
17380,-44,-4,1760.53069444
17381,-37,87,45.6834722222
17382,-37,88,26.3343055556
17383,19,-112,60.23625
17384,75,44,71.3080555556
17385,25,162,125.188055556
17386,51,145,1898.90569444
17387,55,2,4.10319444444
17388,15,147,2.19597222222
17389,64,2,158.2575
17390,40,148,3432.44666667
17391,-41,158,32.7198611111
17392,-41,161,1.83263888889
17393,-4,75,70.1254166667
17394,36,165,826.752638889
17395,63,-36,22.3020833333
17396,9,-147,99.6473611111
17397,-36,91,125.696805556
17398,-17,-146,5.10680555556
17399,73,46,19.7033333333
17400,-30,-147,5.93416666667
17401,-58,-48,0.767638888889
17402,52,163,497.576666667
17403,-7,-96,0.898888888889
17404,-34,90,174.131944444
17405,-27,-165,247.198194444
17406,-11,-94,5.31736111111
17407,65,-57,1.62972222222
17408,-29,-119,177.793611111
17409,47,144,1280.53805556
17410,-32,-107,370.479583333
17411,-29,-83,17.47
17412,42,178,15.9601388889
17413,12,165,15.4755555556
17414,42,-178,8.36736111111
17415,-20,-34,20.5304166667
17416,41,-175,649.345277778
17417,-1,-18,23.2698611111
17418,46,-21,9.19305555556
17419,68,-26,119.488611111
17420,71,72,36.8519444444
17421,-28,59,62.4273611111
17422,-26,-86,195.175277778
17423,-44,16,60.4986111111
17424,64,178,42.2391666667
17425,-32,-123,546.546527778
17426,70,11,10.68625
17427,21,-91,5.08638888889
17428,26,-116,3.41208333333
17429,79,57,4.91472222222
17430,30,-142,79.3819444444
17431,70,8,1.63222222222
17432,28,-118,5.23625
17433,-54,-50,0.278611111111
17434,71,-69,5.03791666667
17435,20,-149,53.2948611111
17436,81,37,146.590416667
17437,74,-60,10.4197222222
17438,69,65,41.2213888889
17439,68,-13,3.89861111111
17440,58,-24,1.70680555556
17441,20,-153,145.18375
17442,-33,-109,192.087222222
17443,59,142,95.7245833333
17444,34,-164,439.115555556
17445,27,-129,1.04680555556
17446,-41,141,11.3106944444
17447,35,-131,3.42041666667
17448,-25,-118,19.1568055556
17449,-18,-121,549.093611111
17450,-26,-34,38.9866666667
17451,-24,-19,45.1288888889
17452,-23,102,160.023194444
17453,3,-159,442.2425
17454,2,-135,209.785
17455,39,117,15189.9438889
17456,59,23,6653.77458333
17457,47,141,3263.80916667
17458,-54,-65,2287.12402778
17459,-6,-158,393.541944444
17460,-31,39,1074.92319444
17461,34,-7,11708.1233333
17462,55,7,26917.1276389
17463,-8,44,661.868472222
17464,-3,167,1242.19486111
17465,55,5,13870.3480556
17466,75,27,1302.59236111
17467,5,0,3950.42013889
17468,-7,-19,2188.8325
17469,40,29,3224.61166667
17470,-40,-162,27.8544444444
17471,-25,65,215.889444444
17472,5,159,458.7575
17473,-7,-115,336.654027778
17474,54,150,6175.38458333
17475,37,-18,1101.68208333
17476,22,158,215.740555556
17477,10,-132,155.965138889
17478,70,36,1853.20277778
17479,-26,-37,231.3275
17480,31,179,217.303888889
17481,7,-22,1066.35013889
17482,-24,-114,25.4205555556
17483,33,131,1151.26375
17484,-24,-27,321.588333333
17485,7,177,101.793055556
17486,-54,-66,181.755833333
17487,8,176,170.128888889
17488,-6,-109,191.596944444
17489,-46,-59,1307.2275
17490,7,-129,132.857361111
17491,66,-56,746.08875
17492,-4,-14,593.489861111
17493,15,-162,596.319166667
17494,-9,55,1071.53777778
17495,33,-29,367.919305556
17496,-10,-171,6458.89097222
17497,34,-25,332.367361111
17498,-25,39,0.0570833333333
17499,27,154,201.767916667
17500,-51,-66,156.789722222
17501,-50,-66,120.149444444
17502,-49,66,722.881527778
17503,4,-152,686.729722222
17504,18,-114,63.9658333333
17505,14,134,59.0656944444
17506,11,-103,350.181666667
17507,35,-44,336.549861111
17508,40,-125,1449.23472222
17509,-21,-95,30.65375
17510,-15,-23,2.64680555556
17511,14,-110,108.22
17512,17,-28,613.585833333
17513,9,-91,170.147222222
17514,38,-51,87.4305555556
17515,-8,3,274.289305556
17516,5,-171,1041.51444444
17517,2,-20,626.26375
17518,37,-33,1760.87513889
17519,32,-81,1182.61819444
17520,18,-176,21.2555555556
17521,7,-174,30.6426388889
17522,-4,-8,170.944166667
17523,7,134,197.187083333
17524,3,-130,175.447083333
17525,-43,148,62.2683333333
17526,54,-19,535.795277778
17527,65,5,552.277916667
17528,-8,-156,788.420694444
17529,48,150,33.9929166667
17530,-37,-178,36.4170833333
17531,24,141,18.2880555556
17532,-9,-93,21.1483333333
17533,59,-146,409.673611111
17534,-24,113,322.488055556
17535,-1,65,308.9725
17536,-32,30,53.5622222222
17537,-25,-6,18.2633333333
17538,-63,-39,1.75694444444
17539,12,-134,84.8869444444
17540,-42,17,16.0429166667
17541,40,-29,411.875833333
17542,-8,-104,119.143194444
17543,-28,-72,181.718333333
17544,-47,67,175.107916667
17545,-58,-27,52.8255555556
17546,-39,92,76.5897222222
17547,39,14,1690.64194444
17548,-32,31,18.8415277778
17549,34,-61,16.9038888889
17550,72,-16,4.90055555556
17551,50,151,10.8104166667
17552,13,-22,163.104166667
17553,6,-45,42.6247222222
17554,7,-46,9.1525
17555,-39,14,44.4504166667
17556,44,142,106.585416667
17557,77,43,99.5743055556
17558,14,173,48.1318055556
17559,25,-140,112.686805556
17560,23,138,82.8663888889
17561,35,30,533.951666667
17562,0,-37,26.5225
17563,-33,-160,28.1441666667
17564,-24,-180,2.80180555556
17565,37,147,1414.82972222
17566,75,46,341.769166667
17567,78,57,11.4465277778
17568,30,128,20.2409722222
17569,42,-21,621.400416667
17570,11,-137,120.152638889
17571,-24,155,43.89625
17572,-38,163,236.02
17573,-35,108,614.271944444
17574,-41,1,2.16694444444
17575,-44,-8,24.0869444444
17576,14,-36,38.6976388889
17577,-26,-157,38.4090277778
17578,49,-61,97.0033333333
17579,27,-133,102.678611111
17580,7,67,84.1252777778
17581,-32,-173,370.904583333
17582,-31,-101,236.013055556
17583,-40,38,15.92125
17584,-36,159,200.603888889
17585,63,-56,32.9173611111
17586,-19,154,44.6711111111
17587,53,167,4.14305555556
17588,5,68,95.3806944444
17589,40,155,1086.5875
17590,30,-137,6.26125
17591,-34,95,142.297083333
17592,-27,-154,51.2248611111
17593,45,-43,45.0475
17594,-30,99,74.035
17595,63,-31,496.01125
17596,-16,106,84.8677777778
17597,60,-64,310.576388889
17598,-30,-164,17.8151388889
17599,-14,-39,5.08319444444
17600,-58,-165,5.28611111111
17601,8,-78,1.70777777778
17602,45,-15,8.50527777778
17603,41,148,221.764444444
17604,-39,39,19.1833333333
17605,0,78,66.5658333333
17606,32,-160,103.661944444
17607,-3,5,3.49152777778
17608,-25,112,5.58055555556
17609,46,-137,5.82208333333
17610,46,155,16.18625
17611,-25,-93,9.55597222222
17612,73,62,4.11541666667
17613,41,-128,12.45375
17614,77,62,1.69305555556
17615,73,-86,1.67805555556
17616,-12,77,231.231805556
17617,-30,-26,81.8498611111
17618,33,-155,250.411111111
17619,-17,106,33.1470833333
17620,-5,-31,45.6661111111
17621,69,-58,8.87486111111
17622,-27,-30,77.2736111111
17623,-27,-87,14.1530555556
17624,-17,-13,18.8076388889
17625,59,-26,5.58777777778
17626,-24,84,7.48277777778
17627,25,156,17.4294444444
17628,34,-170,184.436805556
17629,37,-142,73.5677777778
17630,22,-138,14.3326388889
17631,56,171,0.428055555556
17632,71,-59,0.681111111111
17633,-73,-173,5.38777777778
17634,-14,-177,23.8438888889
17635,18,-141,15.1273611111
17636,-45,-176,479.503611111
17637,-13,-152,2408.88097222
17638,-2,-165,2320.35402778
17639,-19,-124,716.696527778
17640,-14,-121,992.041527778
17641,-12,-79,1993.69166667
17642,-3,-6,355.113194444
17643,-16,63,508.795833333
17644,-41,173,2882.02263889
17645,-20,170,2093.02888889
17646,-16,172,6058.78708333
17647,18,-17,27390.8381944
17648,49,-5,88270.1413889
17649,40,24,12920.45625
17650,1,170,1269.3275
17651,-6,-130,354.431805556
17652,-8,47,528.602916667
17653,-18,166,997.240555556
17654,-10,135,1093.21708333
17655,-3,-22,304.555277778
17656,-25,53,363.749444444
17657,53,4,50971.1916667
17658,-14,-78,411.169166667
17659,58,6,5381.81152778
17660,-39,-9,2.0575
17661,22,116,11146.8544444
17662,-13,-109,876.244444444
17663,-26,-14,48.9618055556
17664,0,-167,659.372916667
17665,57,-134,1026.61208333
17666,57,12,4675.81847222
17667,14,-164,580.548055556
17668,46,-2,44516.6454167
17669,-49,-29,3.21305555556
17670,-27,75,59.0345833333
17671,37,21,4214.33569444
17672,52,175,2319.39611111
17673,-26,39,178.141944444
17674,-20,-19,3.22222222222
17675,-4,-111,50.7093055556
17676,4,-179,1593.44180556
17677,-11,-145,4951.69944444
17678,-38,155,783.729861111
17679,2,-148,292.016388889
17680,-25,-30,119.355972222
17681,-49,172,29.9243055556
17682,-16,177,739.247361111
17683,-5,-98,9.19291666667
17684,34,-17,147.780277778
17685,-9,-115,577.642777778
17686,8,142,214.535972222
17687,-62,-60,43.06
17688,-26,153,2718.11944444
17689,9,-120,71.9856944444
17690,50,153,1174.78625
17691,-6,-18,868.6325
17692,-7,83,136.583888889
17693,-11,-126,516.250138889
17694,-26,62,300.627638889
17695,-24,106,242.038194444
17696,-24,-11,174.370416667
17697,30,-155,125.764444444
17698,-29,70,80.9565277778
